"biz_rest.business_id" "biz_rest.stars" "biz_rest.longitude" "biz_rest.latitude" "biz_rest.state" "biz_rest.attributes..Take.out." "biz_rest.attributes..Takes.Reservations." "biz_rest.attributes..Wi.Fi." "biz_rest.attributes.Caters"
"3587" "ZShuQrMfLOmnUQbLP3dwpw" 3 -112.1090962 33.5531191 "AZ" TRUE TRUE "no" TRUE
"3590" "Jj7bcQ6NDfKoz4TXwvYfMg" 4 -112.116243 33.566989 "AZ" TRUE FALSE "free" FALSE
"3592" "TgxDGx7L_JICWbuBUCGVqw" 3.5 -112.1162617 33.5764031 "AZ" TRUE FALSE "no" TRUE
"3594" "kJ2aJFIJIK_Hnr8aj043kw" 4 -112.116193 33.575317 "AZ" TRUE TRUE "no" TRUE
"3595" "Bui7TEFaPwuZtW5QQg2oFQ" 3.5 -112.0991561 33.5657923 "AZ" TRUE FALSE "no" FALSE
"3597" "a4wVLeSHNSHyGGbanNuCUg" 3 -112.09925 33.555296 "AZ" TRUE FALSE "no" TRUE
"3598" "X_F-3w3Z1omxWpItnWDH9g" 3 -112.11349 33.569822 "AZ" TRUE FALSE "no" TRUE
"3601" "oiLe3lqMFaZtsSpRuIUChw" 4 -112.0990906 33.5524748 "AZ" TRUE FALSE "free" TRUE
"3602" "lPAHpSIc2MvY06bWxrFRiw" 3.5 -112.1034416 33.5672292 "AZ" TRUE FALSE "no" FALSE
"3603" "5X9iW2qF5ecY78v35b5iWQ" 2 -112.1097168 33.5534301 "AZ" TRUE FALSE "free" FALSE
"3607" "0EBR4wDqtkbMC-wghpctEg" 3 -112.0811988 33.6405901 "AZ" TRUE FALSE "no" FALSE
"3610" "ff_QnODW0vqNWZPSTVQTsQ" 4 -112.0993786 33.6532509 "AZ" TRUE FALSE "free" TRUE
"3613" "HmieoxfEuZT91ojxluadZg" 3.5 -112.107981741428 33.6401300132275 "AZ" TRUE FALSE "no" FALSE
"3614" "scr5gHaPC_36GtaCxmJEHA" 3.5 -112.1106724 33.6403418 "AZ" TRUE FALSE "no" TRUE
"3616" "HAMKYsgtJ6fEBUZzTMhZwA" 4 -112.1110185 33.6111073 "AZ" TRUE FALSE "no" TRUE
"3619" "uMO2dbCPPXNlifLqmDcVhQ" 3.5 -112.108785 33.640453 "AZ" TRUE FALSE "free" FALSE
"3622" "nY2QBNMEfT3j68j-DHOGyg" 3.5 -112.112867 33.640625 "AZ" TRUE FALSE "no" FALSE
"3623" "3fNGtIfuHwt0-DD9SSjO6Q" 3 -112.099716 33.6419531 "AZ" TRUE FALSE "no" FALSE
"3624" "I7IfnWW1nXljC4ZGqwPe-w" 4 -112.0872865 33.6400079 "AZ" TRUE TRUE "no" TRUE
"3625" "uPDTnuR-sOi47blHH943lg" 4 -112.133957 33.844328 "AZ" TRUE FALSE "free" TRUE
"3628" "EEC7t11ciQ6XUjkudRbYSg" 3.5 -112.116182 33.6834879 "AZ" TRUE FALSE "no" FALSE
"3630" "3yMneVFhBePIBtCGdboc7Q" 3.5 -112.09834 33.6560582 "AZ" TRUE FALSE "no" TRUE
"3631" "9Y5kXneSwv-l-8TODZWQAQ" 4 -112.100217 33.683674 "AZ" TRUE FALSE "no" FALSE
"3636" "6Q_WeP3JxYoFciwcjMStWw" 3.5 -112.12371 33.666682 "AZ" TRUE FALSE "free" TRUE
"3637" "hnOGdF42m6Cwuuh5iuaXbA" 2.5 -112.122297 33.667653 "AZ" TRUE TRUE "no" TRUE
"3638" "35Om8exyCLHWeijbxDPB1w" 2.5 -112.082382 33.655098 "AZ" TRUE FALSE "free" FALSE
"3639" "3tk6Syyz5i967Ifuz_4o3w" 3 -112.09836 33.656005 "AZ" TRUE FALSE "no" TRUE
"3640" "VCCOmfNKYif3GA0YwsnoVg" 4 -112.081705 33.655105 "AZ" TRUE FALSE "no" TRUE
"3641" "Jt1tVmCN1jwnXc3sSULqTQ" 3 -112.1082641 33.6832965 "AZ" TRUE FALSE "no" TRUE
"3642" "VNAwZUh2pLSAn9oGpYBC7w" 3.5 -112.07535 33.6831619 "AZ" TRUE FALSE "no" TRUE
"3643" "Sodko0hlMg7F5doNJGKcWQ" 3 -112.125528 33.667839 "AZ" TRUE TRUE "free" TRUE
"3644" "wJGJt3NPaHvE-GMIeN-H5Q" 3 -112.1063599 33.6834952 "AZ" TRUE FALSE "no" FALSE
"3646" "jqbrMBRsByyVBm8OoQ9dWA" 3.5 -112.114228 33.681686 "AZ" TRUE FALSE "no" TRUE
"3647" "IwhkOh4fPsiU7TThIsz6Og" 3 -112.124526977539 33.6664543151855 "AZ" TRUE TRUE "no" TRUE
"3648" "i98vDwJCbC4RHvDo0_XQuw" 2 -112.114985 33.683393 "AZ" TRUE FALSE "free" FALSE
"3649" "flMu0Tz5RsaMzr6K8kg1EA" 4 -112.132618 33.655256 "AZ" TRUE FALSE "no" FALSE
"3650" "O8VZStQqbwvHb8aayyTIWg" 2.5 -112.117988 33.671419 "AZ" TRUE FALSE "free" FALSE
"3651" "oJ1xS-B6FJis_8_jdMBPLQ" 2.5 -112.124063 33.667729 "AZ" TRUE FALSE "free" FALSE
"3652" "wEsor9I2DcyYoR3brlqIMw" 3 -112.12371 33.666682 "AZ" TRUE FALSE "free" FALSE
"3653" "y6-RZAlmtssiqo0OM7lCUw" 3.5 -112.1083509 33.684219 "AZ" TRUE FALSE "no" FALSE
"3655" "8bb8t2Y8y5vlMQ3dYi3Uvg" 3 -112.117845 33.6659875 "AZ" TRUE FALSE "no" FALSE
"3658" "iYr8t8RVPCiWABBO4I6HgA" 3 -112.0976703 33.6547143 "AZ" TRUE FALSE "free" FALSE
"3659" "NWtC07BxIqQp76kugbvynA" 3.5 -112.1177658 33.6707361 "AZ" TRUE FALSE "free" FALSE
"3661" "51iJ7zyvay9N_COWV0is_g" 4 -112.0992147 33.5829277 "AZ" TRUE FALSE "no" FALSE
"3662" "ubfD6-I73lP00v0fkx-keQ" 4 -112.12037370959 33.598648105674 "AZ" TRUE TRUE "no" TRUE
"3663" "5bzUWGZO13J1PsYCK14sCg" 4 -112.150726 33.5981674 "AZ" TRUE FALSE "no" TRUE
"3665" "uptdn_hZsuJOCp5WCKJxjQ" 3 -112.150996 33.5827219 "AZ" TRUE FALSE "free" FALSE
"3666" "vuTdngoxZdbJdbno8IK3Kw" 4 -112.1338743 33.5833752 "AZ" TRUE FALSE "no" FALSE
"3667" "HLQ2dpyfLcva120pCSLvfA" 4 -112.1356308 33.5968607 "AZ" TRUE FALSE "no" FALSE
"3668" "H03D-h5UwPXOv64W5Iqn_Q" 3 -112.1346307 33.5963901 "AZ" TRUE FALSE "no" FALSE
"3670" "VF9wvcgVPDVa9LBDHPrXuw" 4 -112.1201741 33.5964011 "AZ" TRUE FALSE "no" FALSE
"3671" "apEkYsUz31lI3tcJoC4HbA" 3 -112.13188 33.581387 "AZ" TRUE TRUE "no" TRUE
"3672" "9LWHrYjDQNjFSNH6VbSFrg" 3 -112.0993308 33.5955127 "AZ" TRUE TRUE "no" TRUE
"3675" "WZ9UbAUNllHfg06B_mHnmA" 3.5 -112.1197642 33.5987628 "AZ" TRUE FALSE "no" FALSE
"3676" "EFxaUHb6UwOpsvIIdZk-Ng" 3 -112.1197753 33.597378 "AZ" TRUE FALSE "no" FALSE
"3677" "bU4ZRr07Y6DFayPK3kKFsw" 2.5 -112.1249576 33.5818251 "AZ" TRUE FALSE "free" FALSE
"3678" "QTXksIu_qTiHBXYju0FjNg" 3.5 -112.1251555 33.5815112 "AZ" TRUE FALSE "no" FALSE
"3679" "Mfa0aFvpjQ5llU3dq71i6Q" 3 -112.099254 33.5824039 "AZ" TRUE FALSE "no" FALSE
"3683" "reMYkuDhLk4raAviOFtvOQ" 4 -112.134235367427 33.6095285044587 "AZ" TRUE FALSE "no" FALSE
"3684" "EqyNGesG22jNfNT5pmfYgw" 4 -112.12074 33.596381 "AZ" TRUE TRUE "no" TRUE
"3685" "NFoVdVCLmJ4InK4g6GYgKQ" 4 -112.1339118 33.5836898 "AZ" TRUE FALSE "no" FALSE
"3687" "bsDkiuoIA7_ecWTjG6ifwA" 1.5 -112.1525661 33.4803542 "AZ" TRUE FALSE "no" FALSE
"3688" "LeTMz4hrsdHhiS-vNBj82A" 4 -112.15312 33.48001 "AZ" TRUE FALSE "no" TRUE
"3690" "ojCJLdq4pLIvumBdEtxN_Q" 3.5 -112.151335 33.49245 "AZ" TRUE FALSE "no" FALSE
"3691" "nE-qMmKkYEuT0onFTLDFtg" 3.5 -112.1851741 33.4952625 "AZ" TRUE FALSE "no" FALSE
"3692" "RcufSDfRpeaxLm875axrDQ" 3.5 -112.166939 33.494559 "AZ" TRUE FALSE "no" FALSE
"3697" "uflQ_lKBfS6WknNlm_HK8g" 3 -112.1683457 33.4952704 "AZ" TRUE FALSE "no" FALSE
"3700" "dCUnkEiVCr724xl9JNJACg" 3.5 -112.15411973599 33.495704630868 "AZ" TRUE FALSE "no" FALSE
"3703" "gBexinoctpKpwhyxAMZ_wA" 2 -112.2208861 33.480276 "AZ" TRUE FALSE "no" FALSE
"3704" "m3-p0XIYBQdR4VzbHpUpXQ" 4 -112.2178347 33.4942713 "AZ" TRUE FALSE "no" FALSE
"3706" "-dunP-FvJHpQmx5qt5Qoqg" 4.5 -112.2005786 33.4948584 "AZ" TRUE FALSE "no" TRUE
"3707" "YuEdJcnZQv8XXAoP6GgClg" 4 -112.2167573 33.4946448 "AZ" TRUE FALSE "no" TRUE
"3709" "hhaUz_YCmU7OfSR10uJGrQ" 3 -112.221054 33.480679 "AZ" TRUE FALSE "no" TRUE
"3713" "C0Oax-LBEFf0mmPSugymEQ" 4 -112.2220681 33.4946539 "AZ" TRUE FALSE "no" TRUE
"3715" "E2BMYajnI3USNpABFdBn6Q" 3.5 -112.227821 33.479524 "AZ" TRUE TRUE "no" TRUE
"3716" "GNZuoHxehd_3Kej7eXj8iQ" 4 -112.2020844 33.4812851 "AZ" TRUE FALSE "no" TRUE
"3717" "Cdnp0HbJ4wVlzffuueG45w" 4 -112.203776 33.47994 "AZ" TRUE FALSE "no" FALSE
"3722" "pdsK3YZfXZbzOEVpGNcilg" 3 -112.168103456497 33.4670876585058 "AZ" TRUE FALSE "no" FALSE
"3726" "ot4Of_A9onKHoVt4XU7v5g" 2.5 -112.167962 33.465469 "AZ" TRUE FALSE "no" FALSE
"3729" "5GpvSL1tlAjpgdJKZ5eLpg" 3.5 -112.2211163 33.4673054 "AZ" TRUE TRUE "no" FALSE
"3730" "AMvEtuSRdXzb4abwFgL8Dw" 1.5 -112.204726 33.466237 "AZ" TRUE FALSE "no" TRUE
"3731" "RIPnl1BAUaY2rSW8cPuQWQ" 3.5 -112.237262 33.472143 "AZ" TRUE FALSE "no" FALSE
"3733" "ILm0LCXrDGs_5aGa83dgfQ" 3 -112.2211945 33.4775855 "AZ" TRUE TRUE "no" TRUE
"3738" "hVDo35_OySCeFWYLFKM7WQ" 4 -112.2536443 33.4797253 "AZ" TRUE FALSE "no" FALSE
"3740" "AIM_3ESPX13J4G4ZNVOY_g" 2.5 -112.279707 33.4938603 "AZ" TRUE FALSE "no" FALSE
"3741" "_io-CVnCgHyt0vpTCrP13A" 4 -112.2919195 33.4947065 "AZ" TRUE FALSE "no" TRUE
"3743" "mNjLNTOXSckssvYNn-ZFjg" 4 -112.2920313 33.493973 "AZ" TRUE FALSE "no" TRUE
"3744" "SPqPt-K6qzTutj_vWOgKGA" 4 -112.0735285 33.3777493 "AZ" TRUE FALSE "no" TRUE
"3745" "ZD8xAsXsj8FRunJOP4fSrQ" 3.5 -112.086059 33.362881 "AZ" TRUE FALSE "no" FALSE
"3748" "W8Gjzs5mxSU9aA77l-V9fA" 3.5 -112.1568419 33.4511267 "AZ" TRUE FALSE "no" TRUE
"3749" "Qo05fV2xk3_CAd8WdGbz9Q" 3.5 -112.174813 33.437482 "AZ" TRUE FALSE "no" TRUE
"3751" "RQnw-0PLiC0HsstKrpF9Cw" 2.5 -112.1697371 33.4652322 "AZ" TRUE FALSE "free" FALSE
"3754" "hvReYqE_qdIlf4OEkQxkmw" 4 -112.134228 33.538767 "AZ" TRUE FALSE "no" FALSE
"3756" "fm4X0SV2Kofj-57ZfHiZ_A" 4.5 -112.1324438 33.5527616 "AZ" TRUE TRUE "free" TRUE
"3757" "DE8UVNCCpOE0vTAbGaMoeQ" 4.5 -112.1333288 33.5671173 "AZ" TRUE FALSE "no" TRUE
"3758" "cPmbPQepAatet3QMUZaSeg" 4 -112.114685 33.538227 "AZ" TRUE FALSE "no" FALSE
"3760" "mn1LFFcQwEpir38_mPYH_g" 3.5 -112.1357952 33.5531112 "AZ" TRUE FALSE "no" FALSE
"3761" "JgR9549t1KZJMFPgTtSCbA" 3 -112.117925 33.576333 "AZ" TRUE FALSE "no" FALSE
"3763" "pWPzxPPXN4IqI7RUU_8KKw" 4.5 -112.1332565 33.5527619 "AZ" FALSE FALSE "no" FALSE
"3765" "3VKJ7cWSH38QKgCrYlG3Mg" 4 -112.1343372 33.5415109 "AZ" TRUE FALSE "no" FALSE
"3767" "xBCfrESSbroTjhVcRfG4NA" 4 -112.125614583492 33.5741241532692 "AZ" TRUE FALSE "no" TRUE
"3768" "iins67bZVJeDrjiOTZh8DQ" 3.5 -112.122349 33.579445 "AZ" TRUE TRUE "no" TRUE
"3770" "8IKkVbylBYRruaYjFPXqtg" 3 -112.1257408 33.5735301 "AZ" TRUE FALSE "free" FALSE
"3773" "IfqYtKTV6_smGY8gbuYKkg" 3 -112.12561 33.574335 "AZ" TRUE FALSE "free" FALSE
"3777" "1LSxfyNIUFbQb-Ej0FDGTw" 3 -112.1246212 33.5800411 "AZ" TRUE TRUE "no" TRUE
"3778" "_oQN89kF_d97-cWW0iO8_g" 4.5 -112.150244 33.6391363 "AZ" TRUE FALSE "no" TRUE
"3779" "TqVjy0dxvNh51BF9KePCoQ" 3.5 -112.1328669 33.6102307 "AZ" TRUE FALSE "no" FALSE
"3781" "DHk8is9rvfnATsW1AudWQg" 4 -112.117387241435 33.641613836128 "AZ" TRUE TRUE "free" TRUE
"3782" "76t0p7bQRbHwPLXmIk2DyA" 3 -112.1187291 33.639942 "AZ" TRUE FALSE "free" FALSE
"3784" "6VaAYF0Pu1O3d-yrQSwk5w" 3.5 -112.1308786 33.6399107 "AZ" TRUE TRUE "no" TRUE
"3785" "rLv5DPLnO67TCHIbbBWYPA" 2.5 -112.1189379 33.6399375 "AZ" TRUE FALSE "free" TRUE
"3786" "5ErKAS0rHOfU33CYjDh2Aw" 4 -112.1310283 33.610825 "AZ" TRUE FALSE "no" TRUE
"3787" "Y2nuyOKrr8Kg9omMghnHWA" 2.5 -112.133927 33.639989 "AZ" TRUE FALSE "free" FALSE
"3788" "LxNehlnStQY_rxEwiPof_g" 4.5 -112.1500691 33.6106434 "AZ" TRUE FALSE "no" TRUE
"3789" "0hY0qoXHcI3czshcrZPpYg" 3.5 -112.1336897 33.6232447 "AZ" TRUE FALSE "no" FALSE
"3791" "B5hhRbxDIADG-bFaQIEWag" 4 -112.1506377 33.6389203 "AZ" TRUE FALSE "no" TRUE
"3792" "KG3jgM5yeGy_bN_GpHS6uA" 3 -112.12003 33.610303 "AZ" TRUE FALSE "free" FALSE
"3794" "4Vai2JNI48yffzQ7CMezBA" 4.5 -112.134346 33.62758 "AZ" TRUE TRUE "no" TRUE
"3795" "KXMfiG_2_LALAaGzxt1YbA" 4 -112.1209326 33.638925 "AZ" TRUE FALSE "free" TRUE
"3800" "-KEU36ohRQb19mrbA65Y3Q" 3.5 -112.13983297348 33.7143270569574 "AZ" TRUE FALSE "no" FALSE
"3801" "6I3FdazyK8qnqIYm11x9fQ" 3.5 -112.118963 33.6394497 "AZ" TRUE FALSE "free" TRUE
"3806" "MiVcQsXp3TYUmeD7FSa-hA" 3.5 -111.8321555 33.4150314 "AZ" TRUE TRUE "free" TRUE
"3807" "jTAooccoecIJiv5wb4h8sQ" 1.5 -111.8386719 33.4511259 "AZ" TRUE FALSE "no" FALSE
"3810" "1HNEj6kcEw369RX9Vlcixw" 3.5 -111.8697769 33.4146816 "AZ" TRUE FALSE "no" FALSE
"3811" "q8R86OehdNa5fQ9ssu3STg" 1.5 -111.8314724 33.4151843 "AZ" TRUE FALSE "free" FALSE
"3812" "6fj7Bfqk_9xjBVPM0z3qOQ" 4.5 -111.8529602 33.414894 "AZ" TRUE FALSE "no" FALSE
"3815" "cHbvVcwhv62QYJTlz0t-Zg" 3.5 -111.8290696 33.4514849 "AZ" TRUE FALSE "no" FALSE
"3816" "qdA4qiSXjaiuqO4SueH9VA" 4 -111.8568585 33.4235954 "AZ" TRUE FALSE "no" TRUE
"3817" "ePwLfpvB6QkBOtKIyPycPw" 4 -111.8381507 33.45106 "AZ" TRUE FALSE "no" FALSE
"3820" "BrIHPtnJC6gXDEbnTuEupA" 4 -111.8397048 33.4364193 "AZ" TRUE FALSE "free" FALSE
"3823" "XZWUW6-vxePuIEwRPgSl2w" 5 -111.8442578 33.4152952 "AZ" TRUE FALSE "no" FALSE
"3824" "OoDf3KmK0-8NMJ2C0fb2iA" 4 -111.840723 33.451084 "AZ" TRUE FALSE "no" FALSE
"3825" "s9XNBJAZ3ZcNW5u8BRZXuw" 4 -111.8348455 33.585313 "AZ" TRUE TRUE "no" TRUE
"3827" "c0-q98sX3AEsiYKSVIukyQ" 3.5 -111.839593 33.417567 "AZ" TRUE FALSE "no" TRUE
"3828" "OVFcGSh4Wu-ss8Iq_fIC-Q" 4 -111.8234462 33.4223672 "AZ" TRUE TRUE "no" TRUE
"3832" "Ofo5YwQGd2NAkJAHyO3tuw" 3.5 -111.790447 33.4517255 "AZ" TRUE TRUE "no" FALSE
"3834" "irdy3qeC6_Xu0-VjCLeOmQ" 3 -111.7885034 33.4517348 "AZ" TRUE TRUE "no" TRUE
"3836" "vP61sXEXF4SssXR5zIhrGA" 4 -111.804536 33.451483 "AZ" TRUE FALSE "no" FALSE
"3838" "JIUlJaFzsBpQ1e5QpILOhw" 4 -111.8118011 33.414691 "AZ" FALSE FALSE "no" FALSE
"3839" "3x3tJ8lGU1Y4wLqfHtqU1A" 4.5 -111.7895352 33.4371629 "AZ" TRUE FALSE "no" TRUE
"3845" "8KXIh45r0PO4C_eJffmNNA" 3 -111.804988 33.415472 "AZ" TRUE FALSE "no" FALSE
"3848" "SmRmvbs3eg5gZ-r_h9CzIA" 1 -111.8167229 33.4514757 "AZ" TRUE FALSE "no" FALSE
"3849" "qLh_1_vILLgBB5BFU0HYUA" 2 -111.788637 33.417347 "AZ" TRUE FALSE "no" FALSE
"3851" "bkF_a54ODbT3vTZdtI4tiw" 4 -111.681263 33.45048 "AZ" TRUE FALSE "no" FALSE
"3854" "E6DnUFy3GoN4DxTqturtug" 4.5 -111.716897 33.436137 "AZ" TRUE TRUE "no" FALSE
"3855" "7J9er8d9BrRJ3odyh5D12w" 3 -111.706141 33.436826 "AZ" TRUE TRUE "no" FALSE
"3856" "4sDNVEpeCKsatT-H_or1Vw" 3 -111.7463404 33.4150464 "AZ" FALSE FALSE "no" FALSE
"3857" "C40IsC_MxEfX3-fOBNe7WA" 3.5 -111.7190439 33.4351498 "AZ" TRUE FALSE "free" TRUE
"3859" "Ih1TGSZyu2Q8htn2JA4tIA" 3 -111.726788 33.415073 "AZ" TRUE TRUE "no" FALSE
"3860" "GzWiVvE6JDdBNowNVshItA" 4 -111.726882 33.4149445 "AZ" TRUE FALSE "no" FALSE
"3865" "c51leTTj2gxo0PdypLoQWA" 1.5 -111.7172774 33.4369964 "AZ" TRUE FALSE "no" FALSE
"3866" "GjG2_JvHg6ISrLchOag_lA" 4 -111.694091 33.415281 "AZ" TRUE FALSE "no" FALSE
"3867" "w3auuIZmKCdk2UvQbonyMQ" 3.5 -111.738214 33.41594 "AZ" TRUE FALSE "no" TRUE
"3868" "ysUJiLxFpfMCu9NdG0Dn0Q" 2 -111.735609 33.415549 "AZ" TRUE FALSE "no" FALSE
"3870" "30mZ_4EnXX4xVRFkAwcHjA" 4 -111.6834091 33.4155563 "AZ" TRUE FALSE "no" FALSE
"3872" "lz-j9sBHl2Lh68vZ2UGN4A" 4.5 -111.6826092 33.4155358 "AZ" TRUE FALSE "no" TRUE
"3873" "YBFK526tkKzd7AandD4-2g" 2.5 -111.633356 33.414655 "AZ" TRUE FALSE "free" FALSE
"3874" "VerI72nYdRLfynCIJr_Tmg" 2.5 -111.677297010803 33.4146257295973 "AZ" TRUE FALSE "no" FALSE
"3875" "Oif-dEqMVS3ee_p5ZhYyqA" 2.5 -111.6835469 33.4155153 "AZ" TRUE FALSE "no" FALSE
"3880" "D0PUyt1EbOJKdLh636hwWw" 3.5 -111.7703 33.451133 "AZ" TRUE TRUE "no" TRUE
"3882" "RTiTZGVHjrXTQ8ekImfUQA" 1.5 -111.6822267 33.4655035 "AZ" TRUE FALSE "no" FALSE
"3885" "2Atg5qydyE7pt9QFF6M8Vw" 3 -111.6870031 33.4520543 "AZ" TRUE FALSE "no" FALSE
"3890" "-MgFDby-okrbKLBc-SYWdw" 4 -111.68502 33.467338 "AZ" TRUE FALSE "no" TRUE
"3893" "3xK-gWeMbOyXPiqVYUOtDw" 3.5 -111.7226332 33.4516018 "AZ" TRUE FALSE "free" TRUE
"3895" "IYeenY7HilJrKUIur3Eijw" 3 -111.5376716 33.5737618 "AZ" TRUE FALSE "no" FALSE
"3899" "RLRHRO25ptrVn26DDw83qg" 3.5 -111.5282875 33.431192 "AZ" TRUE FALSE "no" FALSE
"3902" "6XpKQ_62BRcTGA7puhduCg" 4 -111.5213693 33.3981624 "AZ" FALSE TRUE "no" FALSE
"3903" "m0qh4NO0fD16eVS2np6aNw" 3.5 -111.492045 33.456993 "AZ" TRUE FALSE "no" TRUE
"3904" "Lvf3N3cfLAmOc5y8Eg8KDg" 3.5 -111.8429155 33.3511661 "AZ" TRUE TRUE "no" FALSE
"3905" "BKR18gyfLzuFz0-4CYTeiw" 3.5 -111.8423179 33.30305 "AZ" TRUE FALSE "no" TRUE
"3909" "Fa48nm4dZwGNrXo2XDoZgg" 4 -111.8420154 33.3165279 "AZ" TRUE FALSE "no" TRUE
"3910" "Ijs6Fjhs-RETgbWRQTXHTw" 4 -111.805694 33.321473 "AZ" TRUE FALSE "free" TRUE
"3911" "0JFKxuixFnJen6MwOCi8Lg" 2 -111.841123 33.317777 "AZ" TRUE FALSE "no" TRUE
"3912" "xZEFQlr6rqXxy1Nsmq15wQ" 3.5 -111.858654 33.3480909 "AZ" TRUE FALSE "no" TRUE
"3913" "dYLlSj_SWwHg1aA3Km061w" 4 -111.8463705 33.3344463 "AZ" TRUE FALSE "no" FALSE
"3917" "hoDG7g0Qxqje0dP_7MqpHQ" 4 -111.8423781 33.3046882 "AZ" TRUE TRUE "no" TRUE
"3920" "eg57kF41MBs5RC1vDDRk9Q" 3.5 -111.8471271 33.3207935 "AZ" TRUE FALSE "no" FALSE
"3921" "7_fkHRNNHSFVP0pQCWm4yQ" 4 -111.8416131 33.3111879 "AZ" FALSE FALSE "free" FALSE
"3922" "i6_gm33IuslEp3JW82vMaQ" 3 -111.8419193 33.3345668 "AZ" TRUE FALSE "no" FALSE
"3923" "y0weNFCIJF9bTgBbFST86A" 3 -111.8410678 33.3021356 "AZ" TRUE FALSE "no" FALSE
"3924" "s5BD7v8zO-YCjm9xnOLo8g" 3.5 -111.822674 33.322668 "AZ" TRUE TRUE "free" TRUE
"3925" "T_Kcz_bkhE9T6YejqFqPxQ" 3.5 -111.840539 33.305909 "AZ" TRUE FALSE "no" TRUE
"3926" "g_kOqG2Zl8ygx46XKtWilw" 2.5 -111.8584094 33.3201846 "AZ" TRUE FALSE "no" TRUE
"3927" "-I2-9X1hbqTUH3XwvPMJjA" 3 -111.8421873 33.3268749 "AZ" TRUE FALSE "no" FALSE
"3929" "-v8FrfMccLpIzong9XpiuQ" 2 -111.842241883278 33.3201612104948 "AZ" TRUE FALSE "free" FALSE
"3930" "AAkqVCuUGIP0gvY42_CRYA" 1 -111.8419541 33.3191231 "AZ" TRUE FALSE "no" FALSE
"3932" "qW9UysjJw3y3CwEbzruEEw" 4 -111.8411036 33.3089552 "AZ" TRUE FALSE "no" TRUE
"3933" "xkiVHfXb0QsuXp8HRzWWGw" 2.5 -111.8236542 33.3364486 "AZ" TRUE TRUE "free" FALSE
"3935" "YkLnMTOf8XsqbYS7_qPNsQ" 1 -111.7893634 33.3785769 "AZ" TRUE FALSE "free" FALSE
"3938" "EQxR8CKkKSmHW0fgtqVosg" 4 -111.8081201 33.3339386 "AZ" TRUE FALSE "free" TRUE
"3940" "_D3KUba-5fHTbucTBAnigw" 2 -111.841256 33.3664957 "AZ" FALSE FALSE "no" FALSE
"3943" "Ps6qpHmBDs5LFEOnDTSFVw" 3 -111.8219701 33.3494498 "AZ" TRUE FALSE "free" TRUE
"3945" "-6O53B-ksqSKzWM6Y9moEQ" 3.5 -111.8323874 33.3783296 "AZ" TRUE FALSE "no" FALSE
"3946" "cPqDrBq3tL0dCinRFV02Pw" 2.5 -111.8076143 33.3360094 "AZ" TRUE FALSE "free" FALSE
"3948" "0wK--zW6Bgqgvnob8Qc77g" 3.5 -111.805265 33.321486 "AZ" TRUE FALSE "free" TRUE
"3954" "kOK_pWG5OkrBDyxESWPmqA" 4 -111.791210174561 33.2190153190318 "AZ" TRUE FALSE "no" TRUE
"3955" "7H5MW_hw0ns2nslHULBKzQ" 3.5 -111.789933 33.217784 "AZ" TRUE TRUE "free" TRUE
"3957" "x6BemTnk7_eCuvbv5MflWQ" 4 -111.809029 33.271662 "AZ" TRUE FALSE "no" FALSE
"3958" "9Y3aQAVITkEJYe5vLZr13w" 3.5 -111.9264093 33.500545 "AZ" TRUE FALSE "no" FALSE
"3963" "DLOr9MYltjcu8X5kwDJgnQ" 3.5 -111.9231421 33.5019519 "AZ" TRUE FALSE "no" TRUE
"3964" "YxIBMBPPvlhfNNIp7l4K5w" 3 -111.929337 33.503686 "AZ" TRUE FALSE "free" FALSE
"3966" "3R5TPq8jEe5gl_4eG_VEhg" 3.5 -111.9274989 33.4806669 "AZ" TRUE FALSE "no" FALSE
"3967" "xWlCgISVtozxCztPA4nGaQ" 3.5 -111.9275971 33.4969773 "AZ" TRUE FALSE "free" FALSE
"3969" "jutz7DEv4JSM7x-jMuC6jA" 3.5 -111.9296765 33.5025941 "AZ" TRUE FALSE "no" FALSE
"3971" "V6BYjHM9SnXscfkln3hCdA" 4 -111.923057 33.492272 "AZ" TRUE TRUE "free" TRUE
"3974" "A8Khz3eeqIFFGaXurg3hxw" 4 -111.9248852 33.4930044 "AZ" FALSE FALSE "no" FALSE
"3975" "kfveMaYeaqGVNHPitT4O9w" 3 -111.9256488 33.494262 "AZ" TRUE FALSE "free" FALSE
"3976" "fK7ujDbjhRFEe2D7eIwK4w" 3.5 -111.9290233 33.5025088 "AZ" TRUE TRUE "free" FALSE
"3981" "_tkAI5Q5XQSfgbqJzDKSDQ" 3 -111.9320931 33.4931793 "AZ" TRUE TRUE "no" TRUE
"3984" "k6Si433-EJrY4J7SZxsnjA" 3.5 -111.9310456 33.4931627 "AZ" TRUE TRUE "free" FALSE
"3987" "24V8QQWO6VaVggHdxjQQ_A" 4 -111.92975 33.494247 "AZ" TRUE TRUE "no" TRUE
"3988" "WDes-WBEz0xa9ar8nMTvuw" 2 -111.9296765 33.5025941 "AZ" TRUE FALSE "no" FALSE
"3992" "Wzm33GwGm_xosXZF6Jx1-w" 1.5 -111.906939 33.495197 "AZ" TRUE FALSE "no" TRUE
"3993" "Snp5LyDO9NeQiuFPOlkavw" 3.5 -111.9257485 33.4937394 "AZ" TRUE FALSE "no" FALSE
"3994" "Exx5ffvnmk4MrTyCkPRuug" 3 -111.9235743 33.4915343 "AZ" TRUE TRUE "no" TRUE
